Año;Trimestre;País;Tipo de mercado;Servicio;Concepto;Operador;Tipo de Ingreso;Tipo de Cliente;Segmento;Tipo de Tráfico;Tipo de Contrato;Tipo de Línea;Tipo de Mensaje;Tipo de Tráfico de Mensaje;Tecnología de Acceso;Velocidad BAF;Tipo de Oferta;Tipo de Tarifa;Tipo de CE Minorista;Tipo de Circuito;Tipo de Emisión;Tipo de Operador;Tipo de Medio;Tipo de Publicidad;Tipo de Contratación;Tipo Servicio Audiovisual Mayorista;Tipo de BA May;Tipo de Interconexión;Tipo de Tarificación en Interconexión;Tipo de Ámbito;Tipo de Acceso de Infraestructuras;Unidades;Ingresos (Millones €);Ingresos por Operador (Millones €);Clientes (Núm);Clientes por Operador (Núm);Lineas o Accesos (Núm);Tasa de Penetración (%);Lineas o Accesos por Operador (Núm);Portabilidades (Núm);Tráfico (Millones min);Tráfico por Operador (Millones min);Mensajes (Millones);Mensajes por Operador (Millones);Tráfico de datos (TB);Circuitos (Núm);Publicidad (Min);Contrataciones (Núm)
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,01;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,19;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,08;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;41,29;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;326,95;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,4;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;22,67;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;208,89;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,23;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,43;0,43;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;143,22;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,34;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;142,87;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;38,44;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;6,48;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;31,96;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Subvenciones;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;78,15;78,15;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Ono;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,18;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Resto;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;215,62;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Televisió de Catalunya;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;33,62;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Autopromoción;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;25096;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;17482;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;188485;
2005;2005T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;29359;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Euskaltel;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;6,2;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Jazztel;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;2,71;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;287,13;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;9,62;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;3,01;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,89;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;125,91;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;66,98;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,2;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,51;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;182,26;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;91,83;;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Ono;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;74;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;85,49;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;R;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;5,32;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;15,01;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Telecable;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;4,33;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;1,01;;;;;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;6792;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;84;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;11;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;3061;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;66424;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;2051;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Jazztel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;21497;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Movistar;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;802483;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Movistar;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1249932;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;136940;0,3;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;545;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;120;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;110;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;287;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;151;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;14;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;603;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;848498;2;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;63395;0,1;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1019;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;714290;1,6;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;32;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;57847;0,1;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1967;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1719;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;3;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;6035;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1898788;4,4;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;3277;0;;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;118704;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;5;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;146;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;30744;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;616104;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;496;;;;;;;;;
2005;2005T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;3;;;;;;;;;
